Id	Name	ChineseName	IndexYear	BirthYear	DeathYear	Woman
227109	Zhang Shicuo	張時措	1616			No
227110	Zhang Shisheng	張時盛	1616			No
227111	Zhang Chengde	張承德	1644			No
227112	Zhang Chengye	張承業	1644			No
227113	Zhang Chengfang	張承芳	1644			No
227116	Lin Yue	林悅	1584			No
227120	Wu Shi(Wife of Linshouxin)	吳氏(林守信妻)	1617			Yes
227121	Lin Shoujue	林守爵	1612			No
227122	Lin Shoulian	林守廉	1616			No
227123	Lin Shoujie	林守節	1616			No
227124	Lin Shoulun	林守倫	1616			No
227125	Lin Fengchun	林逢春	1644			No
227126	Lin Xianchun	林先春	1644			No
227127	Lin Changchun	林長春	1644			No
227129	Lin Dengchun	林登春	1644			No
227132	Li Ji	李楫	1584			No
227133	Mo Shi(Mother of Lishouzhen)	墨氏(李守貞母)	1587			Yes
227135	Gu Shi(Wife of Lishouzhen)	顧氏(李守貞妻)	1617			Yes
227136	Li Shouqian	李守謙	1612			No
227137	Li Shoujing	李守經	1612			No
227138	Li Shoucheng	李守誠	1612			No
227140	Li Shouxin	李守信	1612			No
227141	Li Jin	李藎	1644			No
227142	Li Zao	李藻	1644			No
227143	Li Yin	李蔭	1644			No
227146	Cao Zizheng	曹子政	1584			No
227147	Hu Shi(Mother of Caoguangzuo)	許氏(曹光祚母)	1587			Yes
227148	Guo Shi(Wife of Caoguangzuo)	郭氏(曹光祚妻)	1617			Yes
227149	Du Shi(Wife of Caoguangzuoji)	杜氏(曹光祚繼妻)	1617			Yes
227151	Wang Shi(Wife of Caoguangzuoji)	王氏(曹光祚繼妻)	1617			Yes
227154	Cao Ji	曹楫	1584			No
227155	Chen Shi(Mother of Caodaixiao)	陳氏(曹代蕭母)	1587			Yes
227156	Su Shi(Wife of Caodaixiao)	蘇氏(曹代蕭妻)	1617			Yes
227157	Cao Ruxiao	曹如蕭	1616			No
227158	Cao Shouxiao	曹守蕭	1616			No
227159	Cao Kuiming	曹奎明	1644			No
227160	Cao Kangming	曹亢明	1644			No
227164	Xiao Liang	蕭亮	1584			No
227166	Liu Shi(Mother of Xiaozhongwang)	劉氏(蕭重望母)	1587			Yes
227167	Zhu Shi(Wife of Xiaozhongwang)	朱氏(蕭重望妻)	1617			Yes
227168	Xiao Shuowang	蕭碩望	1616			No
227169	Xiao Renjie	蕭人傑	1644			No
227170	Xiao Xiongjie	蕭雄傑	1644			No
227174	Wu Bochao	吳伯潮	1584			No
227177	Wang Shi(Wife of Wushangyou)	王氏(吳尚友妻)	1617			Yes
227178	Wu Shangren	吳尚仁	1612			No
227179	Wu Shangfeng	吳尚鳳	1612			No
227180	Wu Shangwu	吳尚武	1612			No
227181	Wu Shangyi	吳尚義	1612			No
227182	Wu Shangzhi	吳尚志	1616			No
227184	Wu Shangshi	吳尚實	1616			No
227185	Wu Benji	吳本稷	1644			No
227186	Wu Benzhou	吳本周	1644			No
227189	Su Zongxi	蘇宗璽	1584			No
227190	Guo Shi(Mother of Sushunchen)	郭氏(蘇舜臣母)	1587			Yes
227191	Hong Shi(Wife of Sushunchen)	洪氏(蘇舜臣妻)	1617			Yes
227192	Su Xun	蘇濬	1612			No
227193	Su Yaochen	蘇堯臣	1612			No
227195	Su Kuichen	蘇夔臣	1616			No
227196	Su Yichen	蘇益臣	1616			No
227197	Su Zhiqi	蘇志契	1616			No
227198	Su Zhigao	蘇志臯	1616			No
227199	Su Damo	蘇大謨	1616			No
227200	Su Shichang	蘇士昌	1644			No
227201	Su Shiyou	蘇士脩	1644			No
227202	Su Shizhen	蘇士楨	1644			No
227206	Qin Zixing	秦自省	1584			No
227207	Li Shi(Mother of Qinlinjin)	李氏(秦鄰晉母)	1587			Yes
227208	Xin Shi(Wife of Qinlinjin)	辛氏(秦鄰晉妻)	1617			Yes
227209	Qin Chengjin	秦成晉	1616			No
227210	Qin Shizhen	秦士振	1644			No
227226	Kang Huanheng	康煥亨	1585			No
227227	Xiao Shi(Mother of Kangmengxiang)	蕭氏(康夢相母)	1588			Yes
227246	Wang ??Feng	王𨤲封	1617			No
227247	Wang ??Si	王𨤲寺	1617			No
227248	Wang ??Qi	王𨤲圻	1617			No
227249	Wang Zhuanliu	王篆流	1645			No
227251	Wang Zanliu	王簪流	1645			No
227252	Wang Jiliu	王笈流	1645			No
227253	Wang Quanliu	王筌流	1645			No
227256	Lin Zida	林子大	1585			No
227257	Ling Shi(Linji??Mu)	凌氏(林繼??母)	1588			Yes
227258	Chen Shi(Wife of Linji??)	陳氏(林繼??妻)	1618			Yes
227259	Xue Shi(Wife of Linji??Ji)	薛氏(林繼??繼妻)	1618			Yes
227260	Lin Jixian	林繼賢	1613			No
227262	Lin Jixun	林繼勳	1617			No
227263	Lin Jigao	林繼高	1617			No
227264	Lin Jizhong	林繼忠	1617			No
227265	Lin Jiliang	林繼亮	1617			No
227266	Lin Jihao	林繼豪	1617			No
227267	Lin Jijing	林繼京	1617			No
227268	Lin Mingyou	林鳴祐	1645			No
227290	Wang Yongxi	王雍熙	1585			No
227291	Chen Shi(Mother of Wangdou)	陳氏(王都母)	1588			Yes
227292	Zhen Shi(Mother of Wangdou)	甄氏(王都母)	1588			Yes
227293	Huang Shi(Mother of Wangdou)	黃氏(王都母)	1588			Yes
227295	Zhang Shi(Wife of Wangdou)	張氏(王都妻)	1618			Yes
227296	Wang Xi	王璽	1613			No
227297	Wang Jing	王境	1613			No
227298	Wang Yiyuan	王一元	1613			No
227299	Wang Zhi	王至	1617			No
227300	Wang Bi	王陛	1617			No
227301	Wang Tai	王臺	1617			No
227302	Wang Yongnian	王永年	1617			No
227303	Wang Yindeng	王胤登	1645			No
227304	Wang Yindi	王胤第	1645			No
227308	Yu Cai	余材	1585			No
227309	Zhang Shi(Mother of Yushan)	章氏(余炶母)	1588			Yes
227310	Fang Shi(Wife of Yushan)	方氏(余炶妻)	1618			Yes
227311	Yu Qianheng	余乾亨	1613			No
227312	Yu Qianzhen	余乾貞	1613			No
227313	Yu Gang	余焵	1613			No
227314	Yu Rou	余煣	1613			No
227315	Yu Yun	余煾	1613			No
227317	Yu Mei	余美	1617			No
227318	Yu Xuewen	余學文	1617			No
227319	Yu Jincheng	余金城	1645			No
227320	Yu Jinyuan	余金垣	1645			No
227323	Yang Guofu	楊國富	1585			No
227324	Zhang Shi(Mother of Yangguangxun)	張氏(楊光訓母)	1588			Yes
227325	Pei Shi(Wife of Yangguangxun)	裴氏(楊光訓妻)	1618			Yes
227326	Li Shi(Wife of Yangguangxunji)	李氏(楊光訓繼妻)	1618			Yes
227329	Yang Pan	楊攀	1645			No
227332	Cao Wendou	曹文斗	1585			No
227333	Xu Shi(Mother of Caodaxian)	徐氏(曹大咸母)	1588			Yes
227334	Zhu Shi(Wife of Caodaxian)	朱氏(曹大咸妻)	1618			Yes
227335	Cao Dahuo	曹大濩	1613			No
227336	Cao Dazhang	曹大章	1613			No
227337	Cao Daxia	曹大夏	1613			No
227338	Cao Daya	曹大雅	1613			No
227340	Cao Dayuan	曹大淵	1613			No
227341	Cao Guomei	曹國梅	1645			No
227342	Cao Guoji	曹國楫	1645			No
227343	Cao Guolin	曹國霖	1645			No
227344	Cao Guoyu	曹國棫	1645			No
227345	Cao Guomou	曹國某	1645			No
227348	Wang Yan	王言	1585			No
227349	Chen Shi(Mother of Wangjianzhong)	陳氏(王建中母)	1588			Yes
227351	Zhuang Shi(Wife of Wangjianzhong)	莊氏(王建中妻)	1618			Yes
227352	Wang Gongji	王拱極	1617			No
227353	Wang Jianyuan	王建元	1617			No
227354	Wang Jianfan	王建藩	1617			No
227355	Wang Jianping	王建屏	1617			No
227356	Wang Chixian	王墀獻	1645			No
227357	Wang Chizou	王墀奏	1645			No
227358	Wang Chiyun	王墀贇	1645			No
227363	Li Shi(Mother of Liudawen)	李氏(劉大文母)	1588			Yes
227364	Zhang Shi(Wife of Liudawen)	張氏(劉大文妻)	1618			Yes
227365	Zhou Shi(Wife of Liudawenji)	周氏(劉大文繼妻)	1618			Yes
227369	Liu Erwei	劉爾偉	1645			No
227370	Liu Erjun	劉爾儁	1645			No
227374	Cai Shu	蔡恕	1585			No
227375	Fang Shi(Mother of Caishukui)	方氏(蔡淑逵母)	1588			Yes
227376	Zhang Shi(Wife of Caishukui)	張氏(蔡淑逵妻)	1618			Yes
227377	Cai Shudu	蔡淑度	1617			No
227378	Cai Shuda	蔡淑大	1617			No
227379	Cai Shuxiang	蔡淑向	1617			No
227380	Cai Shuda	蔡淑達	1617			No
227381	Cai Shushi	蔡淑時	1617			No
227382	Cai Zhao	蔡照	1645			No
227386	Lu Shu	陸淑	1585			No
227387	Yang Shi(Mother of Luyingchuan)	楊氏(陸應川母)	1588			Yes
227389	Hu Shi(Wife of Luyingchuan)	胡氏(陸應川妻)	1618			Yes
227390	Lu Yingzhen	陸應軫	1613			No
227391	Lu Yingquan	陸應銓	1617			No
227392	Lu Junqing	陸儁卿	1645			No
227393	Lu Baoqing	陸保卿	1645			No
227395	Lu Renqing	陸仁卿	1645			No
227398	Zhang Duan	張端	1570			No
227399	Zhang Shi(Mother of Zhangshixian)	章氏(張時顯母)	1588			Yes
227400	Ding Shi(Wife of Zhangshixian)	丁氏(張時顯妻)	1618			Yes
227402	Zhang Shitai	張時泰	1602			No
227403	Zhang Shiyu	張時豫	1617			No
227404	Zhang Shikang	張時康	1617			No
227406	Zhang Shaowen	張紹文	1645			No
227407	Zhang Shaodeng	張紹登	1645			No
227410	Yu Yuan	于淵	1585			No
227411	Jiang Shi(Mother of Yutianjing)	蔣氏(于天經母)	1588			Yes
227412	Kuang Shi(Wife of Yutianjing)	匡氏(于天經妻)	1618			Yes
227413	Yu Woxiao	于我肖	1645			No
227414	Yu Wosi	于我似	1645			No
227430	Xu Gao	徐杲	1585			No
227431	Liu Shi(Mother of Xuyaoshen)	劉氏(徐堯莘母)	1588			Yes
227433	Ding Shi(Wife of Xuyaoshen)	丁氏(徐堯莘妻)	1618			Yes
227434	Xu Yaoshan	徐堯善	1613			No
227435	Xu Yaoen	徐堯恩	1617			No
227436	Xu Yaonian	徐堯年	1617			No
227437	Xu Yaozhong	徐堯中	1617			No
227440	Xu Yaochen	徐堯臣	1617			No
227441	Xu Xianda	徐顯達	1645			No
227442	Xu Xianjun	徐顯俊	1645			No
227443	Xu Xianwen	徐顯文	1645			No
227446	Ren Yue	任鉞	1585			No
227447	Yang Shi(Mother of Rendaoxue)	楊氏(任道學母)	1588			Yes
227448	Zhang Shi(Wife of Rendaoxue)	張氏(任道學妻)	1618			Yes
227449	Guo Shi(Wife of Rendaoxueji)	郭氏(任道學繼妻)	1618			Yes
227451	Ren Daoyuan	任道遠	1613			No
227452	Ren Daotong	任道統	1613			No
227453	Ren Daochong	任道充	1617			No
227454	Ren Daocheng	任道成	1617			No
227455	Ren Daoke	任道可	1617			No
227456	Ren Zhiyi	任志伊	1645			No
227457	Ren ZhiZeng	任志曾	1645			No
227458	Ren Zhigao	任志臯	1645			No
227459	Ren Zhikui	任志夔	1645			No
227460	Ren Zhiying	任志穎	1645			No
227464	Zhang Yuanzheng	張元正	1585			No
227465	Zhao Shi(Mother of Zhangyinghuai)	趙氏(張應槐母)	1588			Yes
227466	Lu Shi(Wife of Zhangyinghuai)	盧氏(張應槐妻)	1618			Yes
227467	Zhang Yinglin	張應麟	1613			No
227468	Zhang Yingyue	張應岳	1613			No
227469	Zhang Yingzhi	張應豸	1613			No
227470	Zhang Yinglei	張應雷	1613			No
227471	Zhang Yingzhu	張應騶	1613			No
227473	Zhang Yinggui	張應桂	1613			No
227474	Zhang Yingkun	張應坤	1613			No
227475	Zhang Yingdong	張應棟	1617			No
227476	Zhang Yinghua	張應化	1617			No
227477	Zhang Yinglu	張應潞	1617			No
227478	Zhang Yingmao	張應茂	1617			No
227479	Zhang Yingguang	張應光	1617			No
227480	Zhang Yingze	張應澤	1617			No
227481	Zhang Yingxian	張應憲	1617			No
227482	Zhang Yingzhuang	張應莊	1617			No
227484	Zhang YingZeng	張應曾	1617			No
227485	Zhang Yishao	張一韶	1645			No
227486	Zhang Yixia	張一夏	1645			No
227487	Zhang Yihuo	張一濩	1645			No
227490	Xiao Huai	蕭槐	1586			No
227491	Zhou Shi(Mother of Xiaoqixiu)	周氏(蕭奇烋母)	1589			Yes
227492	Li Shi(Wife of Xiaoqixiu)	李氏(蕭奇烋妻)	1619			Yes
227493	Xiao Qixun	蕭奇勳	1614			No
227495	Xiao Qilie	蕭奇烈	1614			No
227496	Xiao Qizhao	蕭奇照	1614			No
227497	Xiao Qixiong	蕭奇熊	1614			No
227498	Xiao Qixi	蕭奇熙	1614			No
227499	Xiao Qiye	蕭奇燁	1618			No
227500	Xiao Qiyao	蕭奇燿	1618			No
227501	Xiao Qiyu	蕭奇煜	1618			No
227502	Xiao Qikai	蕭奇炌	1618			No
227503	Xiao Qihuan	蕭奇煥	1618			No
227504	Xiao Qiyue	蕭奇爚	1618			No
227506	Xiao Qijie	蕭奇杰	1618			No
227507	Xiao Qican	蕭奇燦	1618			No
227508	Xiao Qiwei	蕭奇煒	1618			No
227509	Xiao Qihui	蕭奇輝	1618			No
227510	Xiao Weiquan	蕭維全	1646			No
227511	Xiao Weiyu	蕭維玉	1646			No
227512	Xiao Weisheng	蕭維聖	1646			No
227515	Jiang Qiao	江橋	1586			No
227517	Chen Shi(Mother of Jiangzhonglian)	陳氏(江鍾廉母)	1589			Yes
227518	Wang Shi(Wife of Jiangzhonglian)	王氏(江鍾廉妻)	1619			Yes
227519	Jiang Zhongqi	江鍾奇	1614			No
227520	Jiang Zhongyan	江鍾彥	1614			No
227521	Jiang Zhongjun	江鍾俊	1618			No
227522	Jiang Weishi	江緯世	1646			No
227523	Jiang Jishi	江紀世	1646			No
227524	Jiang Geishi	江給世	1646			No
227525	Jiang Qishi	江綦世	1646			No
227529	Peng He	彭鶴	1586			No
227530	Yang Shi(Mother of Pengximing)	楊氏(彭錫命母)	1589			Yes
227531	Yang Shi(Wife of Pengximing)	楊氏(彭錫命妻)	1619			Yes
227532	Peng Xiwei	彭錫位	1618			No
227533	Peng Xilu	彭錫祿	1618			No
227534	Peng Rugui	彭如珪	1646			No
227535	Peng Ruzhang	彭如璋	1646			No
227536	Peng Ruhu	彭如瑚	1646			No
227537	Peng Rulian	彭如璉	1646			No
227539	Peng Ruke	彭如珂	1646			No
227560	Hou Wan	侯完	1586			No
227562	Chen Shi(Mother of Houtingpei)	陳氏(侯廷珮母)	1589			Yes
227563	Meng Shi(Wife of Houtingpei)	孟氏(侯廷珮妻)	1619			Yes
227564	Hou Tingyu	侯廷玉	1618			No
227565	Hou Tang	侯唐	1646			No
227568	Zi Fuzhe	紫輔喆	1586			No
227569	Gu Shi(Mother of Ziyaonian)	顧氏(紫堯年母)	1589			Yes
227570	Liang Shi(Wife of Ziyaonian)	梁氏(紫堯年妻)	1619			Yes
227571	Zi Shunnian	紫舜年	1618			No
227573	Zi Wennian	紫文年	1618			No
227574	Zi Ruyi	紫汝益	1646			No
227575	Zi Rugao	紫汝臯	1646			No
227576	Zi Ruwang	紫汝望	1646			No
227577	Zi Rurong	紫汝榮	1646			No
227580	Zhang Mi	張密	1586			No
227581	An Shi(Mother of Zhangdou)	安氏(張斗母)	1589			Yes
227582	Wang Shi(Wife of Zhangdou)	王氏(張斗妻)	1619			Yes
227584	Zhang Kui	張奎	1618			No
227587	Zheng Li	鄭禮	1586			No
227588	Wang Shi(Mother of Zhengju)	王氏(鄭舉母)	1589			Yes
227589	Ma Shi(Wife of Zhengju)	馬氏(鄭舉妻)	1619			Yes
227590	Zheng Qian	鄭乾	1614			No
227591	Zheng Bo	鄭伯	1614			No
227592	Zheng Bang	鄭邦	1614			No
227593	Zheng Weiyuan	鄭為垣	1646			No
227595	Zheng Weidian	鄭為槙	1646			No
227596	Zheng Weiping	鄭為屏	1646			No
227597	Zheng Weijing	鄭為京	1646			No
227598	Zheng Weidou	鄭為都	1646			No
227601	Zhang Yunfeng	章雲鳳	1586			No
227602	Mo Shi(Mother of Zhangxianwen)	莫氏(章憲文母)	1589			Yes
227603	Dong Shi(Wife of Zhangxianwen)	董氏(章憲文妻)	1619			Yes
227604	Zhang Maowen	章懋文	1618			No
227606	Zhang Huiwen	章惠文	1618			No
227607	Zhang Taiding	章台鼎	1646			No
227608	Zhang Taixuan	章台鉉	1646			No
227609	Zhang Taiyuan	章台垣	1646			No
227612	Zhao Zimin	趙子民	1586			No
227613	Liu Shi(Mother of Zhaojiaxiang)	劉氏(趙家相母)	1589			Yes
227614	You Shi(Wife of Zhaojiaxiang)	游氏(趙家相妻)	1619			Yes
227615	Zhao Jiabi	趙家弼	1618			No
227617	Zhao Jiading	趙家鼎	1618			No
227618	Zhao Huaiqian	趙懷謙	1646			No
227619	Zhao Huaishen	趙懷慎	1646			No
227620	Zhao Huaike	趙懷恪	1646			No
227637	Yan Shijue	延世爵	1586			No
227639	Ge Shi(Mother of Yanlun)	葛氏(延論母)	1589			Yes
227640	Xi Shi(Wife of Yanlun)	郗氏(延論妻)	1619			Yes
227641	Yan Tan	延談	1614			No
227642	Yan Zan	延讚	1618			No
227643	Yan Ji	延計	1618			No
227644	Yan Guozuo	延國祚	1646			No
227645	Yan Guosi	延國禩	1646			No
227668	Wu Shu	吳樞	1586			No
227669	Lu Shi(Mother of Wuwencan)	陸氏(吳文燦母)	1589			Yes
227673	Ju Shi(Wife of Wuwencan)	鄒氏(吳文燦妻)	1619			Yes
227674	Wu Congshan	吳從善	1646			No
227677	Li Shu	李淑	1586			No
227680	Kuang Shi(Mother of Liweibiao)	匡氏(李維標母)	1589			Yes
227681	Liang Shi(Mother of Liweibiao)	梁氏(李維標母)	1589			Yes
227682	Tao Shi(Wife of Liweibiao)	陶氏(李維標妻)	1619			Yes
227684	Li Weizhen	李維楨	1614			No
227685	Li Weiji	李維極	1614			No
227686	Li Weizhu	李維柱	1614			No
227687	Li Weiji	李維楫	1618			No
227688	Li Yingwen	李營文	1646			No
227689	Li Yingwu	李營武	1646			No
227690	Li Yinglong	李營龍	1646			No
227691	Li Yinghu	李營虎	1646			No
227695	Zhao Jiayou	趙嘉猷	1586			No
227696	Zheng Shi(Mother of Zhaozhongmin)	鄭氏(趙鍾岷母)	1589			Yes
227699	Xiong Shi(Wife of Zhaozhongmin)	熊氏(趙鍾岷妻)	1619			Yes
227700	Jin Shi(Wife of Zhaozhongminji)	金氏(趙鍾岷繼妻)	1619			Yes
227701	Zhao Zhonglin	趙鍾霖	1614			No
227702	Zhao Zhonghuo	趙鍾霍	1618			No
227703	Zhao Lvtai	趙履泰	1646			No
227704	Zhao Yantai	趙延泰	1646			No
227706	Zhao Chengtai	趙承泰	1646			No
227709	Wang Chong	王崇	1586			No
227710	Liu Shi(Mother of Wangzhihan)	劉氏(王之翰母)	1589			Yes
227711	Miao Shi(Wife of Wangzhihan)	苗氏(王之翰妻)	1619			Yes
227712	Wang Zhibin	王之賓	1614			No
227713	Wang Zhichen	王之臣	1614			No
227714	Wang Zhiqing	王之卿	1614			No
227715	Wang Zhixiang	王之相	1614			No
227717	Wang Zhifu	王之輔	1614			No
227718	Wang Zhizuo	王之佐	1618			No
227719	Wang Zhiping	王之屏	1618			No
227720	Wang Zhijun	王之俊	1618			No
227721	Wang Zhigang	王之綱	1618			No
227722	Wang Zhiji	王之紀	1618			No
227723	Wang Zhen	王鎮	1646			No
227724	Wang Jian	王鑑	1646			No
227725	Wang Quan	王銓	1646			No
227726	Wang Jin	王錦	1646			No
227730	Wu Yanda	吳岩達	1586			No
227732	Sun Shi(Mother of Wuzhongming)	孫氏(吳中明母)	1589			Yes
227734	Cao Shi(Wife of Wuzhongming)	曹氏(吳中明妻)	1619			Yes
227735	Wu Zhongzhou	吳中周	1614			No
227736	Wu Zhonghan	吳中翰	1618			No
227737	Wu Zhongjun	吳中俊	1618			No
227738	Wu Zhongchun	吳中春	1618			No
227740	Wu Shangzheng	吳尚正	1646			No
227741	Wu Shangcheng	吳尚誠	1646			No
227742	Wu Shanghe	吳尚和	1646			No
227769	Zeng Ruowu	曾若無	1586			No
227770	Liu Shi(Mother of Zengli)	劉氏(曾礪母)	1589			Yes
227774	Tian Shi(Wife of Zengli)	田氏(曾礪妻)	1619			Yes
227775	Zeng Que	曾確	1614			No
227776	Zeng Pan	曾磐	1618			No
227777	Zeng Chu	曾礎	1618			No
227778	Zeng Mingchang	曾明昌	1646			No
227779	Zeng Mingsheng	曾明晟	1646			No
227782	Zhang Zhong	張仲	1586			No
227783	Fang Shi(Mother of Zhangfuzhi)	方氏(張輔之母)	1589			Yes
227785	Sun Shi(Wife of Zhangfuzhi)	孫氏(張輔之妻)	1619			Yes
227786	Zhang Yizhi	張翼之	1618			No
227787	Zhang Hong	張洪	1646			No
227788	Zhang Hao	張灝	1646			No
227791	Fu Zongshu	傅宗叔	1586			No
227792	Chen Shi(Mother of Fudaotong)	陳氏(傅道統母)	1589			Yes
227794	Huang Shi(Wife of Fudaotong)	黃氏(傅道統妻)	1619			Yes
227797	Fu Daoshen	傅道紳	1618			No
227798	Fu Daoren	傅道絍	1618			No
227799	Fu Daoli	傅道立	1618			No
227800	Fu Daocheng	傅道程	1618			No
227801	Fu Daofan	傅道範	1618			No
227802	Fu Daojing	傅道經	1618			No
227803	Fu Daozhu	傅道朱	1618			No
227804	Fu Daonan	傅道南	1618			No
227805	Fu Daozan	傅道贊	1618			No
227807	Fu Daowei	傅道緯	1618			No
227808	Fu Zuobi	傅祚弼	1646			No
227809	Fu Laibi	傅賚弼	1646			No
227812	Guo Tingzhang	郭廷璋	1586			No
227814	Meng Shi(Mother of Guorulu)	孟氏(郭如魯母)	1589			Yes
227815	Fan Shi(Wife of Guorulu)	樊氏(郭如魯妻)	1619			Yes
227816	Guo Ruyu	郭如愚	1614			No
227818	Guo Ruhui	郭如晦	1618			No
227819	Guo Weiyuan	郭維垣	1646			No
227820	Guo Weiping	郭維屏	1646			No
227821	Guo Weining	郭維寧	1646			No
227824	Gu Daxin	顧大心	1586			No
227825	Yang Shi(Mother of Gulongzhen)	楊氏(顧龍禎母)	1589			Yes
227826	Huang Shi(Wife of Gulongzhen)	黃氏(顧龍禎妻)	1619			Yes
227827	Gu Linzhen	顧麟禎	1614			No
227829	Gu Yingzhen	顧應禎	1618			No
227830	Gu Fengzhen	顧鳳禎	1618			No
227833	Gao Kui	高魁	1586			No
227834	Li Shi(Mother of Gaojinxiao)	李氏(高進孝母)	1589			Yes
227835	Wang Shi(Wife of Gaojinxiao)	王氏(高進孝妻)	1619			Yes
227836	Luo Shi(Wife of Gaojinxiaoji)	羅氏(高進孝繼妻)	1619			Yes
227840	Zhe Tao	禇滔	1586			No
227841	Tang Shi(Mother of Zheguoxian)	湯氏(禇國賢母)	1589			Yes
227843	Bai Shi(Wife of Zheguoxian)	白氏(禇國賢妻)	1619			Yes
227844	Zhe Dong	禇棟	1614			No
227845	Zhe Guoxiang	禇國祥	1614			No
227846	Zhe Guorui	禇國瑞	1614			No
227847	Zhe Guorong	禇國榮	1614			No
227848	Zhe Guozheng	禇國正	1618			No
227849	Zhe Guobu	禇國補	1618			No
227851	Zhe Chensheng	禇辰生	1646			No
227852	Zhe Haisheng	禇亥生	1646			No
227855	Wu Mingshi	吳鳴時	1587			No
227856	Wang Shi(Mother of Wuchongli)	王氏(吳崇禮母)	1590			Yes
227858	Wang Shi(Wife of Wuchongli)	王氏(吳崇禮妻)	1620			Yes
227859	Wu Chongqian	吳崇謙	1615			No
227860	Wu Chongyi	吳崇義	1619			No
227862	Wu Chongmei	吳崇美	1619			No
227863	Wu Chonggong	吳崇功	1619			No
227864	Wu Chongguang	吳崇光	1619			No
227865	Wu Chongyuan	吳崇元	1619			No
227866	Wu Chongbao	吳崇保	1619			No
227867	Wu Chongda	吳崇大	1619			No
227868	Wu Yixun	吳以詢	1647			No
227871	Liu Qing	劉清	1587			No
227873	Li Shi(Mother of Liudaolong)	李氏(劉道隆母)	1590			Yes
227874	Guo Shi(Wife of Liudaolong)	郭氏(劉道隆妻)	1620			Yes
227875	Liu Daoda	劉道大	1615			No
227876	Liu Daodong	劉道東	1615			No
227877	Liu Daoxing	劉道性	1615			No
227878	Liu Daosheng	劉道盛	1619			No
227879	Liu Daogui	劉道軌	1619			No
227880	Liu Daochun	劉道純	1619			No
227881	Liu Daoyi	劉道一	1619			No
227882	Liu Daohui	劉道輝	1619			No
227885	Liu Daoyu	劉道裕	1619			No
227886	Liu Sun	劉蓀	1647			No
227889	Fang Liangru	方良儒	1587			No
227890	Cheng Shi(Mother of Fangyuanyan)	程氏(方元彥母)	1590			Yes
227891	Cheng Shi(Wife of Fangyuanyan)	程氏(方元彥妻)	1620			Yes
227892	Fang Yuanhuan	方元煥	1615			No
227893	Fang Yuanhui	方元潓	1615			No
227894	Fang Yuanyou	方元脩	1615			No
227896	Fang Shirong	方士榮	1615			No
227897	Fang Yuanli	方元立	1619			No
227898	Fang Yuanshan	方元善	1619			No
227899	Fang Wenhua	方文華	1647			No
227902	Gong Yinghua	龔應華	1587			No
227903	Zhang Shi(Mother of Gongwenxuan)	張氏(龔文選母)	1590			Yes
227905	Wang Shi(Wife of Gongwenxuan)	汪氏(龔文選妻)	1620			Yes
227907	Gong Jisui	龔繼遂	1647			No
227908	Gong Shengsui	龔繩遂	1647			No
227909	Gong Zuansui	龔纘遂	1647			No
227910	Gong Chengsui	龔承遂	1647			No
227911	Gong Sisui	龔嗣遂	1647			No
227914	Yang Wenhua	楊文化	1587			No
227918	Yu Shi(Wife of Yangyu)	于氏(楊遇妻)	1620			Yes
227919	Yang Xuan	楊選	1615			No
227920	Yang Qian	楊遷	1615			No
227921	Yang Yilong	楊一龍	1615			No
227922	Yang Gui	楊桂	1615			No
227923	Yang Xun	楊勳	1615			No
227924	Yang Zhou	楊週	1619			No
227925	Yang Lian	楊廉	1619			No
227926	Yang Kui	楊逵	1619			No
227927	Yang Xun	楊遜	1619			No
227929	Yang Tong	楊通	1619			No
227930	Yang Chunhe	楊春和	1647			No
227945	Chen Cai	陳才	1587			No
227946	Hu Shi(Mother of Chendadao)	胡氏(陳大道母)	1590			Yes
227948	Xu Shi(Wife of Chendadao)	徐氏(陳大道妻)	1620			Yes
227949	Hu Shi(Wife of Chendadaoji)	胡氏(陳大道繼妻)	1620			Yes
227951	Chen Dace	陳大策	1615			No
227952	Chen Dayou	陳大猷	1615			No
227953	Chen Dazhong	陳大忠	1615			No
227954	Chen Guangxian	陳光先	1647			No
227955	Chen Yangxian	陳揚先	1647			No
227956	Chen Duxian	陳篤先	1647			No
227959	Chen Dejun	陳德駿	1587			No
227964	Wang Shi(Wife of Chenrongchun)	王氏(陳容淳妻)	1620			Yes
227965	Chen Tiao	陳條	1615			No
227966	Chen Rongya	陳容雅	1615			No
227967	Chen Rongyong	陳容雝	1615			No
227968	Chen Rongmu	陳容穆	1615			No
227969	Chen Rongqing	陳容清	1615			No
227970	Chen Rongque	陳容確	1619			No
227971	Chen Rongshu	陳容舒	1619			No
227973	Chen Rongtun	陳容焞	1619			No
227974	Chen Rongchun	陳容春	1619			No
227975	Chen Rongxie	陳容諧	1619			No
227976	Chen Rongxun	陳容恂	1619			No
227977	Chen Rongshen	陳容慎	1619			No
227978	Chen Rongxi	陳容熺	1619			No
227979	Chen Rongxiao	陳容涍	1619			No
227980	Chen Rongwan	陳容碗	1619			No
227981	Chen Fengyu	陳封虞	1647			No
227982	Chen Sheyu	陳射虞	1647			No
227984	Chen Duiyu	陳對虞	1647			No
227987	Wang Kejiu	王可久	1587			No
227988	Sheng Shi(Mother of Wangjiabin)	盛氏(王嘉賓母)	1590			Yes
227990	Sun Shi(Wife of Wangjiabin)	孫氏(王嘉賓妻)	1620			Yes
227991	Wang Jiashan	王嘉善	1619			No
